log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
-5.606074333190918,4.987430572509766,10.304756164550781,-10.304756164550781,5.499001979827881,10.304756164550781,-10.304756164550781,88,1779,,,,,,,,,,,
,,16.645206451416016,,,,,89,1799,,,,,,,-10.336204528808594,6.308999538421631,-16.645206451416016,-16.645206451416016,9.288244247436523
-5.606074333190918,4.969597339630127,10.521117210388184,-10.521117210388184,5.4487385749816895,10.521116256713867,-10.521116256713867,89,1799,,,,,,,,,,,
-5.606074333190918,4.839801788330078,10.108070373535156,-10.108070373535156,5.34153938293457,10.108070373535156,-10.108070373535156,90,1819,,,,,,,,,,,
-5.606074333190918,4.977226257324219,10.023374557495117,-10.023374557495117,5.652063846588135,10.023372650146484,-10.023372650146484,91,1839,39.9590950012207,0.02807164192199707,-4.859124660491943,-0.7521439790725708,39.9590950012207,0.02807164192199707,,,,,
,,16.377717971801758,,,,,92,1849,,,,,,,-10.068085670471191,6.309630393981934,-16.377717971801758,-16.377717971801758,5.41633939743042
-5.606074333190918,4.745960235595703,10.2503080368042,-10.2503080368042,5.319189071655273,10.2503080368042,-10.2503080368042,92,1859,,,,,,,,,,,
-5.606074333190918,5.263424396514893,10.202960014343262,-10.202960014343262,5.710838317871094,10.202960014343262,-10.202960014343262,93,1879,,,,,,,,,,,
,,16.34248924255371,,,,,94,1899,,,,,,,-9.658605575561523,6.6838836669921875,-16.34248924255371,-16.34248924255371,8.453341484069824
-5.606074333190918,4.876709461212158,9.799776077270508,-9.799776077270508,5.379235744476318,9.799776077270508,-9.799776077270508,94,1899,,,,,,,,,,,
-5.606074333190918,4.811477184295654,10.240556716918945,-10.240556716918945,5.413266658782959,10.240556716918945,-10.240556716918945,95,1919,,,,,,,,,,,
-5.606074333190918,4.719638347625732,10.661813735961914,-10.661813735961914,5.23383092880249,10.66181468963623,-10.66181468963623,96,1939,,,,,,,,,,,
,,16.791702270507812,,,,,97,1949,,,,,,,-10.248788833618164,6.542913913726807,-16.791702270507812,-16.791702270507812,5.313893795013428
-5.606074333190918,4.6142578125,10.540776252746582,-10.540776252746582,5.147777080535889,10.540776252746582,-10.540776252746582,97,1959,,,,,,,,,,,
-5.606074333190918,4.746055603027344,10.286761283874512,-10.286761283874512,5.270257472991943,10.286761283874512,-10.286761283874512,98,1979,,,,,,,,,,,
,,17.15589141845703,,,,,99,1999,,,,,,,-10.625604629516602,6.530285835266113,-17.15589141845703,-17.15589141845703,8.680803298950195
-5.606074333190918,4.502487659454346,10.032934188842773,-10.032934188842773,5.009969711303711,10.032934188842773,-10.032934188842773,99,1999,,,,,,,,,,,
-5.606074333190918,4.741477966308594,10.60650634765625,-10.60650634765625,5.241782188415527,10.60650634765625,-10.60650634765625,100,2019,,,,,,,,,,,
-5.606074333190918,4.835891246795654,9.972015380859375,-9.972015380859375,5.384125232696533,9.972015380859375,-9.972015380859375,101,2039,157.30364990234375,0.024380922317504883,-4.879139423370361,-0.7321295738220215,157.30364990234375,0.024380922317504883,,,,,
,,16.505464553833008,,,,,102,2049,,,,,,,-9.991716384887695,6.513749122619629,-16.505464553833008,-16.505464553833008,7.024267673492432
-5.606074333190918,4.834842681884766,10.030198097229004,-10.030198097229004,5.371093273162842,10.030198097229004,-10.030198097229004,102,2059,,,,,,,,,,,
-5.606074333190918,4.618930816650391,10.108415603637695,-10.108415603637695,5.170240879058838,10.108415603637695,-10.108415603637695,103,2079,,,,,,,,,,,
,,15.916448593139648,,,,,104,2099,,,,,,,-9.525198936462402,6.3912506103515625,-15.916448593139648,-15.916448593139648,9.048949241638184
-5.606074333190918,5.264759540557861,9.636517524719238,-9.636517524719238,5.686683654785156,9.636517524719238,-9.636517524719238,104,2099,,,,,,,,,,,
-5.606074333190918,4.915904998779297,10.15377426147461,-10.15377426147461,5.413785457611084,10.15377426147461,-10.15377426147461,105,2119,,,,,,,,,,,
-5.606074333190918,5.114650726318359,10.039422988891602,-10.039422988891602,5.573953151702881,10.039422035217285,-10.039422035217285,106,2139,,,,,,,,,,,
,,16.38926124572754,,,,,107,2149,,,,,,,-9.987292289733887,6.401967525482178,-16.38926124572754,-16.38926124572754,5.806563377380371
-5.606074333190918,4.905033111572266,9.493026733398438,-9.493026733398438,5.4276251792907715,9.493026733398438,-9.493026733398438,107,2159,,,,,,,,,,,
-5.606074333190918,4.929829120635986,10.094481468200684,-10.094481468200684,5.42099142074585,10.094480514526367,-10.094480514526367,108,2179,,,,,,,,,,,
,,16.513212203979492,,,,,109,2199,,,,,,,-10.394394874572754,6.118817329406738,-16.513212203979492,-16.513212203979492,9.48239803314209
-5.606074333190918,4.914283752441406,10.19881534576416,-10.19881534576416,5.393412113189697,10.19881534576416,-10.19881534576416,109,2199,,,,,,,,,,,
-5.606074333190918,5.1136016845703125,9.869182586669922,-9.869182586669922,5.563474655151367,9.869182586669922,-9.869182586669922,110,2219,,,,,,,,,,,
-5.606074333190918,5.053806304931641,10.005544662475586,-10.005544662475586,5.522572040557861,10.00554370880127,-10.00554370880127,111,2239,40.37935256958008,0.027019858360290527,-4.877620697021484,-0.7336483001708984,40.37935256958008,0.027019858360290527,,,,,
,,16.411958694458008,,,,,112,2249,,,,,,,-9.989840507507324,6.422117233276367,-16.411958694458008,-16.411958694458008,5.594687461853027
-5.606074333190918,4.6785359382629395,9.948389053344727,-9.948389053344727,5.244381427764893,9.94839096069336,-9.94839096069336,112,2259,,,,,,,,,,,
-5.606074333190918,4.764652252197266,10.102350234985352,-10.102350234985352,5.290204048156738,10.102350234985352,-10.102350234985352,113,2279,,,,,,,,,,,
,,16.404983520507812,,,,,114,2299,,,,,,,-9.798850059509277,6.606135845184326,-16.404983520507812,-16.404983520507812,8.593149185180664
-5.606074333190918,4.710578918457031,10.006509780883789,-10.006509780883789,5.1876630783081055,10.006508827209473,-10.006508827209473,114,2299,,,,,,,,,,,
-5.606074333190918,4.896068572998047,10.327388763427734,-10.327388763427734,5.458240509033203,10.327387809753418,-10.327387809753418,115,2319,,,,,,,,,,,
-5.606074333190918,4.741287708282471,10.022473335266113,-10.022473335266113,5.312439918518066,10.02247428894043,-10.02247428894043,116,2339,,,,,,,,,,,
,,16.954437255859375,,,,,117,2349,,,,,,,-10.421980857849121,6.532454967498779,-16.954437255859375,-16.954437255859375,6.840796947479248
-5.606074333190918,5.18798828125,10.232264518737793,-10.232264518737793,6.004199504852295,10.232263565063477,-10.232263565063477,117,2359,,,,,,,,,,,
-5.606074333190918,4.640960693359375,9.860567092895508,-9.860567092895508,5.173043727874756,9.860567092895508,-9.860567092895508,118,2379,,,,,,,,,,,
,,16.228984832763672,,,,,119,2399,,,,,,,-9.90477180480957,6.324212551116943,-16.228984832763672,-16.228984832763672,8.795190811157227
-5.606074333190918,4.511356353759766,10.278884887695312,-10.278884887695312,5.035651683807373,10.278885841369629,-10.278885841369629,119,2399,,,,,,,,,,,
-5.606074333190918,4.899787425994873,10.038938522338867,-10.038938522338867,5.390061855316162,10.038938522338867,-10.038938522338867,120,2419,,,,,,,,,,,
-5.606074333190918,4.579925537109375,10.037369728088379,-10.037369728088379,5.089292526245117,10.037368774414062,-10.037368774414062,121,2439,141.7100372314453,0.02749001979827881,-4.867775917053223,-0.7434925436973572,141.7100372314453,0.02749001979827881,,,,,
,,16.533803939819336,,,,,122,2449,,,,,,,-10.239034652709961,6.294768333435059,-16.533803939819336,-16.533803939819336,5.8850274085998535
-5.606074333190918,4.779148101806641,9.998751640319824,-9.998751640319824,5.272143840789795,9.998750686645508,-9.998750686645508,122,2459,,,,,,,,,,,
-5.606074333190918,4.899787902832031,9.773489952087402,-9.773489952087402,5.426990509033203,9.773489952087402,-9.773489952087402,123,2479,,,,,,,,,,,
,,17.197139739990234,,,,,124,2499,,,,,,,-10.693721771240234,6.503417491912842,-17.197139739990234,-17.197139739990234,10.651262283325195
-5.606074333190918,4.627895355224609,10.846664428710938,-10.846664428710938,5.170660972595215,10.846664428710938,-10.846664428710938,124,2499,,,,,,,,,,,
-5.606074333190918,4.598903656005859,10.190739631652832,-10.190739631652832,5.142156600952148,10.190739631652832,-10.190739631652832,125,2519,,,,,,,,,,,
