log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,time_forward
-4.454781532287598,12.923526763916016,4.704761505126953,-4.704761505126953,12.923526763916016,4.704761505126953,-4.704761505126953,,,37,189,,,,,,,
-4.454781532287598,9.969139099121094,4.697549819946289,-4.697549819946289,9.969139099121094,4.697549819946289,-4.697549819946289,,,38,194,,,,,,,
,,3.6961159706115723,-3.6961159706115723,,,,,,39,199,,,,,,,1.0297894477844238
-4.454781532287598,3.8130762577056885,4.69222354888916,-4.69222354888916,3.8130760192871094,4.69222354888916,-4.69222354888916,,,39,199,,,,,,,
-4.454781532287598,13.85030746459961,4.687929630279541,-4.687929630279541,13.85030746459961,4.687929630279541,-4.687929630279541,0.0,nan,40,204,,,,,,,
-4.454781532287598,7.338428020477295,4.685645580291748,-4.685645580291748,7.338428497314453,4.685645580291748,-4.685645580291748,,,41,209,27.065467834472656,0.0004042387008666992,-5.037540435791016,0.5434285998344421,27.065467834472656,0.0004042387008666992,
-4.454781532287598,5.8177947998046875,4.682488441467285,-4.682488441467285,5.8177947998046875,4.682488441467285,-4.682488441467285,,,42,214,,,,,,,
-4.454781532287598,7.615566253662109,4.6789751052856445,-4.6789751052856445,7.615566253662109,4.6789751052856445,-4.6789751052856445,,,43,219,,,,,,,
-4.454781532287598,11.56005859375,4.67847204208374,-4.67847204208374,11.56005859375,4.67847204208374,-4.67847204208374,,,44,224,,,,,,,
-4.454781532287598,12.618827819824219,4.6754631996154785,-4.6754631996154785,12.618827819824219,4.6754631996154785,-4.6754631996154785,0.0,nan,45,229,,,,,,,
-4.454781532287598,12.442207336425781,4.6742377281188965,-4.6742377281188965,12.442207336425781,4.6742377281188965,-4.6742377281188965,,,46,234,,,,,,,
-4.454781532287598,9.455108642578125,4.673376083374023,-4.673376083374023,9.455108642578125,4.673376083374023,-4.673376083374023,,,47,239,,,,,,,
-4.454781532287598,10.107612609863281,4.672094345092773,-4.672094345092773,10.107612609863281,4.672094345092773,-4.672094345092773,,,48,244,,,,,,,
,,3.6587178707122803,-3.6587178707122803,,,,,,49,249,,,,,,,1.1503100395202637
-4.454781532287598,5.0441741943359375,4.669462203979492,-4.669462203979492,5.0441741943359375,4.669462203979492,-4.669462203979492,,,49,249,,,,,,,
-4.454781532287598,13.06142807006836,4.668365001678467,-4.668365001678467,13.06142807006836,4.668365001678467,-4.668365001678467,0.0,nan,50,254,,,,,,,
-4.454781532287598,13.586043357849121,4.666713237762451,-4.666713237762451,13.586044311523438,4.666713237762451,-4.666713237762451,,,51,259,34.4264030456543,2.6702880859375e-05,-4.920852184295654,0.4591462016105652,34.4264030456543,2.6702880859375e-05,
-4.454781532287598,12.085628509521484,4.665705680847168,-4.665705680847168,12.085628509521484,4.665705680847168,-4.665705680847168,,,52,264,,,,,,,
-4.454781532287598,10.215950012207031,4.6646881103515625,-4.6646881103515625,10.215950012207031,4.6646881103515625,-4.6646881103515625,,,53,269,,,,,,,
-4.454781532287598,7.873249053955078,4.66315221786499,-4.66315221786499,7.873249053955078,4.66315221786499,-4.66315221786499,,,54,274,,,,,,,
-4.454781532287598,13.063621520996094,4.662443161010742,-4.662443161010742,13.063621520996094,4.662443161010742,-4.662443161010742,0.0,nan,55,279,,,,,,,
-4.454781532287598,8.632659912109375,4.660835266113281,-4.660835266113281,8.632659912109375,4.660835266113281,-4.660835266113281,,,56,284,,,,,,,
-4.454781532287598,13.358975410461426,4.66054105758667,-4.66054105758667,13.35897445678711,4.66054105758667,-4.66054105758667,,,57,289,,,,,,,
-4.454781532287598,11.034107208251953,4.65883207321167,-4.65883207321167,11.034107208251953,4.65883207321167,-4.65883207321167,,,58,294,,,,,,,
,,3.6750683784484863,-3.6750683784484863,,,,,,59,299,,,,,,,1.9189119338989258
-4.454781532287598,7.452964782714844,4.658280849456787,-4.658280849456787,7.452964782714844,4.658280849456787,-4.658280849456787,,,59,299,,,,,,,
-4.454781532287598,7.6410298347473145,4.656555652618408,-4.656555652618408,7.641029357910156,4.656555652618408,-4.656555652618408,0.0,nan,60,304,,,,,,,
-4.454781532287598,11.231613159179688,4.656136989593506,-4.656136989593506,11.231613159179688,4.656136989593506,-4.656136989593506,,,61,309,23.35977554321289,9.930133819580078e-05,-4.917261123657227,0.4600864350795746,23.35977554321289,9.930133819580078e-05,
-4.454781532287598,12.619781494140625,4.655923366546631,-4.655923366546631,12.619781494140625,4.655923366546631,-4.655923366546631,,,62,314,,,,,,,
-4.454781532287598,7.23142671585083,4.654267311096191,-4.654267311096191,7.231426239013672,4.654267311096191,-4.654267311096191,,,63,319,,,,,,,
-4.454781532287598,7.431125640869141,4.6535491943359375,-4.6535491943359375,7.431125640869141,4.6535491943359375,-4.6535491943359375,,,64,324,,,,,,,
-4.454781532287598,4.686927795410156,4.652237415313721,-4.652237415313721,4.686927795410156,4.652237415313721,-4.652237415313721,0.0,nan,65,329,,,,,,,
-4.454781532287598,3.86962890625,4.651259422302246,-4.651259422302246,3.86962890625,4.651259422302246,-4.651259422302246,,,66,334,,,,,,,
-4.454781532287598,12.196731567382812,4.65185022354126,-4.65185022354126,12.196731567382812,4.65185022354126,-4.65185022354126,,,67,339,,,,,,,
-4.454781532287598,12.955570220947266,4.649510383605957,-4.649510383605957,12.955570220947266,4.649510383605957,-4.649510383605957,,,68,344,,,,,,,
,,3.7061383724212646,-3.7061383724212646,,,,,,69,349,,,,,,,0.9866952896118164
-4.454781532287598,10.341072082519531,4.649822235107422,-4.649822235107422,10.341072082519531,4.649822235107422,-4.649822235107422,,,69,349,,,,,,,
-4.454781532287598,6.236934661865234,4.6486687660217285,-4.6486687660217285,6.236934661865234,4.6486687660217285,-4.6486687660217285,0.0,nan,70,354,,,,,,,
-4.454781532287598,4.295635223388672,4.648098468780518,-4.648098468780518,4.295635223388672,4.648098468780518,-4.648098468780518,,,71,359,28.767393112182617,0.00018858909606933594,-4.891604900360107,0.4483157694339752,28.76739501953125,0.00018858909606933594,
-4.454781532287598,12.643718719482422,4.647641181945801,-4.647641181945801,12.643718719482422,4.647641181945801,-4.647641181945801,,,72,364,,,,,,,
-4.454781532287598,11.942672729492188,4.646971702575684,-4.646971702575684,11.942672729492188,4.646971702575684,-4.646971702575684,,,73,369,,,,,,,
-4.454781532287598,12.892913818359375,4.646138668060303,-4.646138668060303,12.892913818359375,4.646138668060303,-4.646138668060303,,,74,374,,,,,,,
-4.454781532287598,4.331874847412109,4.645604610443115,-4.645604610443115,4.331874847412109,4.645604610443115,-4.645604610443115,0.0,nan,75,379,,,,,,,
-4.454781532287598,8.907127380371094,4.644031047821045,-4.644031047821045,8.907127380371094,4.644031047821045,-4.644031047821045,,,76,384,,,,,,,
-4.454781532287598,12.465572357177734,4.643822193145752,-4.643822193145752,12.465572357177734,4.643822193145752,-4.643822193145752,,,77,389,,,,,,,
-4.454781532287598,9.868717193603516,4.645232200622559,-4.645232200622559,9.868717193603516,4.645232200622559,-4.645232200622559,,,78,394,,,,,,,
,,3.655679702758789,-3.655679702758789,,,,,,79,399,,,,,,,2.6946663856506348
-4.454781532287598,10.352325439453125,4.642467498779297,-4.642467498779297,10.352325439453125,4.642467498779297,-4.642467498779297,,,79,399,,,,,,,
-4.454781532287598,6.085300445556641,4.6416120529174805,-4.6416120529174805,6.085300445556641,4.6416120529174805,-4.6416120529174805,0.0,nan,80,404,,,,,,,
-4.454781532287598,4.319477081298828,4.6415696144104,-4.6415696144104,4.319477081298828,4.6415696144104,-4.6415696144104,,,81,409,23.272132873535156,0.00024759769439697266,-4.835258483886719,0.38133716583251953,23.272132873535156,0.00024759769439697266,
-4.454781532287598,13.656615257263184,4.64046049118042,-4.64046049118042,13.6566162109375,4.64046049118042,-4.64046049118042,,,82,414,,,,,,,
-4.454781532287598,12.338733673095703,4.639983177185059,-4.639983177185059,12.338733673095703,4.639983177185059,-4.639983177185059,,,83,419,,,,,,,
-4.454781532287598,11.50827407836914,4.640237331390381,-4.640237331390381,11.50827407836914,4.640237331390381,-4.640237331390381,,,84,424,,,,,,,
-4.454781532287598,3.7255289554595947,4.63883638381958,-4.63883638381958,3.7255287170410156,4.63883638381958,-4.63883638381958,0.0,nan,85,429,,,,,,,
-4.454781532287598,4.274463653564453,4.638721942901611,-4.638721942901611,4.274463653564453,4.638721942901611,-4.638721942901611,,,86,434,,,,,,,
-4.454781532287598,10.349178314208984,4.638472080230713,-4.638472080230713,10.349178314208984,4.638472080230713,-4.638472080230713,,,87,439,,,,,,,
-4.454781532287598,11.177825927734375,4.6377058029174805,-4.6377058029174805,11.177825927734375,4.6377058029174805,-4.6377058029174805,,,88,444,,,,,,,
,,3.654845714569092,-3.654845714569092,,,,,,89,449,,,,,,,0.9862780570983887
-4.454781532287598,8.01382064819336,4.637028694152832,-4.637028694152832,8.01382064819336,4.637028694152832,-4.637028694152832,,,89,449,,,,,,,
-4.454781532287598,4.354572296142578,4.636821269989014,-4.636821269989014,4.354572296142578,4.636821269989014,-4.636821269989014,0.0,nan,90,454,,,,,,,
-4.454781532287598,3.9092061519622803,4.635894298553467,-4.635894298553467,3.9092063903808594,4.635894298553467,-4.635894298553467,,,91,459,34.26933288574219,0.00018489360809326172,-4.819286823272705,0.36872804164886475,34.26933288574219,0.00018489360809326172,
-4.454781532287598,8.034992218017578,4.635761737823486,-4.635761737823486,8.034992218017578,4.635761737823486,-4.635761737823486,,,92,464,,,,,,,
-4.454781532287598,10.164642333984375,4.634769439697266,-4.634769439697266,10.164642333984375,4.634769439697266,-4.634769439697266,,,93,469,,,,,,,
-4.454781532287598,10.15768051147461,4.6349358558654785,-4.6349358558654785,10.15768051147461,4.6349358558654785,-4.6349358558654785,,,94,474,,,,,,,
-4.454781532287598,3.4033772945404053,4.634682655334473,-4.634682655334473,3.4033775329589844,4.634682655334473,-4.634682655334473,0.0,nan,95,479,,,,,,,
-4.454781532287598,8.495330810546875,4.634040832519531,-4.634040832519531,8.495330810546875,4.634040832519531,-4.634040832519531,,,96,484,,,,,,,
-4.454781532287598,12.85867691040039,4.63379430770874,-4.63379430770874,12.85867691040039,4.63379430770874,-4.63379430770874,,,97,489,,,,,,,
-4.454781532287598,10.670661926269531,4.633175849914551,-4.633175849914551,10.670661926269531,4.633175849914551,-4.633175849914551,,,98,494,,,,,,,
,,3.673478603363037,-3.673478603363037,,,,,,99,499,,,,,,,0.9226202964782715
-4.454781532287598,9.85116958618164,4.6325531005859375,-4.6325531005859375,9.85116958618164,4.6325531005859375,-4.6325531005859375,,,99,499,,,,,,,
-4.454781532287598,4.500293731689453,4.631847858428955,-4.631847858428955,4.500293731689453,4.631847858428955,-4.631847858428955,0.0,nan,100,504,,,,,,,
-4.454781532287598,11.465263366699219,4.632906436920166,-4.632906436920166,11.465263366699219,4.632906436920166,-4.632906436920166,,,101,509,34.651756286621094,3.5881996154785156e-05,-4.830399513244629,0.3461507260799408,34.651756286621094,3.5881996154785156e-05,
-4.454781532287598,11.833763122558594,4.63191032409668,-4.63191032409668,11.833763122558594,4.63191032409668,-4.63191032409668,,,102,514,,,,,,,
-4.454781532287598,12.54434585571289,4.631139278411865,-4.631139278411865,12.54434585571289,4.631139278411865,-4.631139278411865,,,103,519,,,,,,,
-4.454781532287598,4.8595428466796875,4.630988121032715,-4.630988121032715,4.8595428466796875,4.630988121032715,-4.630988121032715,,,104,524,,,,,,,
-4.454781532287598,6.0272216796875,4.630459785461426,-4.630459785461426,6.0272216796875,4.630459785461426,-4.630459785461426,0.0,nan,105,529,,,,,,,
-4.454781532287598,7.468604564666748,4.630042552947998,-4.630042552947998,7.468605041503906,4.630042552947998,-4.630042552947998,,,106,534,,,,,,,
-4.454781532287598,7.938671112060547,4.629300117492676,-4.629300117492676,7.938671112060547,4.629300117492676,-4.629300117492676,,,107,539,,,,,,,
-4.454781532287598,8.180904388427734,4.628829002380371,-4.628829002380371,8.180904388427734,4.628829002380371,-4.628829002380371,,,108,544,,,,,,,
,,3.662569284439087,-3.662569284439087,,,,,,109,549,,,,,,,1.2081265449523926
-4.454781532287598,7.601451396942139,4.628694534301758,-4.628694534301758,7.601451873779297,4.628694534301758,-4.628694534301758,,,109,549,,,,,,,
-4.454781532287598,6.92872953414917,4.628612518310547,-4.628612518310547,6.928730010986328,4.628612518310547,-4.628612518310547,0.0,nan,110,554,,,,,,,
-4.454781532287598,11.970043182373047,4.629551410675049,-4.629551410675049,11.970043182373047,4.629551410675049,-4.629551410675049,,,111,559,40.332603454589844,0.00010156631469726562,-4.795561790466309,0.34851351380348206,40.332603454589844,0.00010156631469726562,
-4.454781532287598,8.96158218383789,4.627537727355957,-4.627537727355957,8.96158218383789,4.627537727355957,-4.627537727355957,,,112,564,,,,,,,
-4.454781532287598,10.020637512207031,4.62861442565918,-4.62861442565918,10.020637512207031,4.62861442565918,-4.62861442565918,,,113,569,,,,,,,
-4.454781532287598,12.209224700927734,4.627087116241455,-4.627087116241455,12.209224700927734,4.627087116241455,-4.627087116241455,,,114,574,,,,,,,
-4.454781532287598,12.682151794433594,4.626328945159912,-4.626328945159912,12.682151794433594,4.626328945159912,-4.626328945159912,0.0,nan,115,579,,,,,,,
-4.454781532287598,6.908226013183594,4.626930236816406,-4.626930236816406,6.908226013183594,4.626930236816406,-4.626930236816406,,,116,584,,,,,,,
-4.454781532287598,6.081581115722656,4.626012325286865,-4.626012325286865,6.081581115722656,4.626012325286865,-4.626012325286865,,,117,589,,,,,,,
-4.454781532287598,5.330848693847656,4.6256818771362305,-4.6256818771362305,5.330848693847656,4.6256818771362305,-4.6256818771362305,,,118,594,,,,,,,
,,3.669556140899658,-3.669556140899658,,,,,,119,599,,,,,,,0.9810924530029297
-4.454781532287598,7.323455333709717,4.62576150894165,-4.62576150894165,7.323455810546875,4.62576150894165,-4.62576150894165,,,119,599,,,,,,,
-4.454781532287598,12.668228149414062,4.625121116638184,-4.625121116638184,12.668228149414062,4.625121116638184,-4.625121116638184,0.0,nan,120,604,,,,,,,
-4.454781532287598,12.664031982421875,4.624754428863525,-4.624754428863525,12.664031982421875,4.624754428863525,-4.624754428863525,,,121,609,32.181644439697266,0.0002567768096923828,-4.72572135925293,0.33124691247940063,32.181644439697266,0.0002567768096923828,
-4.454781532287598,10.279560089111328,4.62506103515625,-4.62506103515625,10.279560089111328,4.62506103515625,-4.62506103515625,,,122,614,,,,,,,
-4.454781532287598,5.606365203857422,4.6247076988220215,-4.6247076988220215,5.606365203857422,4.6247076988220215,-4.6247076988220215,,,123,619,,,,,,,
-4.454781532287598,13.613032341003418,4.624269485473633,-4.624269485473633,13.613033294677734,4.624269485473633,-4.624269485473633,,,124,624,,,,,,,
-4.454781532287598,12.576675415039062,4.624640941619873,-4.624640941619873,12.576675415039062,4.624640941619873,-4.624640941619873,0.0,nan,125,629,,,,,,,
-4.454781532287598,12.516307830810547,4.623488426208496,-4.623488426208496,12.516307830810547,4.623488426208496,-4.623488426208496,,,126,634,,,,,,,
-4.454781532287598,4.214286804199219,4.622720241546631,-4.622720241546631,4.214286804199219,4.622720241546631,-4.622720241546631,,,127,639,,,,,,,
-4.454781532287598,7.8338623046875,4.6229047775268555,-4.6229047775268555,7.8338623046875,4.6229047775268555,-4.6229047775268555,,,128,644,,,,,,,
,,3.681204080581665,-3.681204080581665,,,,,,129,649,,,,,,,1.0235309600830078
-4.454781532287598,7.474327564239502,4.622474193572998,-4.622474193572998,7.474327087402344,4.622474193572998,-4.622474193572998,,,129,649,,,,,,,
-4.454781532287598,9.930419921875,4.621896266937256,-4.621896266937256,9.930419921875,4.621896266937256,-4.621896266937256,0.0,nan,130,654,,,,,,,
-4.454781532287598,12.125110626220703,4.621813774108887,-4.621813774108887,12.125110626220703,4.621813774108887,-4.621813774108887,,,131,659,38.3397102355957,-7.510185241699219e-06,-4.774929523468018,0.2923312485218048,38.3397102355957,-7.510185241699219e-06,
-4.454781532287598,7.978438854217529,4.621950149536133,-4.621950149536133,7.9784393310546875,4.621950149536133,-4.621950149536133,,,132,664,,,,,,,
-4.454781532287598,11.558246612548828,4.620675563812256,-4.620675563812256,11.558246612548828,4.620675563812256,-4.620675563812256,,,133,669,,,,,,,
-4.454781532287598,12.181949615478516,4.62113094329834,-4.62113094329834,12.181949615478516,4.62113094329834,-4.62113094329834,,,134,674,,,,,,,
-4.454781532287598,8.218860626220703,4.620156764984131,-4.620156764984131,8.218860626220703,4.620156764984131,-4.620156764984131,0.0,nan,135,679,,,,,,,
-4.454781532287598,10.251235961914062,4.620281219482422,-4.620281219482422,10.251235961914062,4.620281219482422,-4.620281219482422,,,136,684,,,,,,,
-4.454781532287598,8.57391357421875,4.620137691497803,-4.620137691497803,8.57391357421875,4.620137691497803,-4.620137691497803,,,137,689,,,,,,,
-4.454781532287598,8.507823944091797,4.62263822555542,-4.62263822555542,8.507823944091797,4.62263822555542,-4.62263822555542,,,138,694,,,,,,,
,,3.660470485687256,-3.660470485687256,,,,,,139,699,,,,,,,1.2139081954956055
-4.454781532287598,3.3252713680267334,4.61942195892334,-4.61942195892334,3.3252716064453125,4.61942195892334,-4.61942195892334,,,139,699,,,,,,,
-4.454781532287598,3.8054463863372803,4.6195783615112305,-4.6195783615112305,3.8054466247558594,4.6195783615112305,-4.6195783615112305,0.0,nan,140,704,,,,,,,
-4.454781532287598,11.340618133544922,4.618821144104004,-4.618821144104004,11.340618133544922,4.618821144104004,-4.618821144104004,,,141,709,31.920053482055664,0.0004086494445800781,-4.774433612823486,0.29457181692123413,31.92005157470703,0.0004086494445800781,
-4.454781532287598,12.831592559814453,4.6183881759643555,-4.6183881759643555,12.831592559814453,4.6183881759643555,-4.6183881759643555,,,142,714,,,,,,,
-4.454781532287598,7.3358540534973145,4.618523120880127,-4.618523120880127,7.335853576660156,4.618523120880127,-4.618523120880127,,,143,719,,,,,,,
-4.454781532287598,8.219051361083984,4.618300914764404,-4.618300914764404,8.219051361083984,4.618300914764404,-4.618300914764404,,,144,724,,,,,,,
-4.454781532287598,11.805534362792969,4.619621753692627,-4.619621753692627,11.805534362792969,4.619621753692627,-4.619621753692627,0.0,nan,145,729,,,,,,,
-4.454781532287598,9.267902374267578,4.618027687072754,-4.618027687072754,9.267902374267578,4.618027687072754,-4.618027687072754,,,146,734,,,,,,,
-4.454781532287598,12.736892700195312,4.618086814880371,-4.618086814880371,12.736892700195312,4.618086814880371,-4.618086814880371,,,147,739,,,,,,,
-4.454781532287598,12.722969055175781,4.616556644439697,-4.616556644439697,12.722969055175781,4.616556644439697,-4.616556644439697,,,148,744,,,,,,,
,,3.642239809036255,-3.642239809036255,,,,,,149,749,,,,,,,1.8361210823059082
-4.454781532287598,6.027793884277344,4.617198944091797,-4.617198944091797,6.027793884277344,4.617198944091797,-4.617198944091797,,,149,749,,,,,,,
-4.454781532287598,13.886165618896484,4.617196559906006,-4.617196559906006,13.886165618896484,4.617196559906006,-4.617196559906006,0.0,nan,150,754,,,,,,,
-4.454781532287598,6.949520111083984,4.6161651611328125,-4.6161651611328125,6.949520111083984,4.6161651611328125,-4.6161651611328125,,,151,759,32.155609130859375,0.0006754398345947266,-4.713437557220459,0.3246535360813141,32.155609130859375,0.0006754398345947266,
-4.454781532287598,13.446998596191406,4.615693092346191,-4.615693092346191,13.446998596191406,4.615693092346191,-4.615693092346191,,,152,764,,,,,,,
-4.454781532287598,7.566357135772705,4.6152143478393555,-4.6152143478393555,7.566356658935547,4.6152143478393555,-4.6152143478393555,,,153,769,,,,,,,
-4.454781532287598,12.046051025390625,4.614840984344482,-4.614840984344482,12.046051025390625,4.614840984344482,-4.614840984344482,,,154,774,,,,,,,
-4.454781532287598,12.980270385742188,4.61477518081665,-4.61477518081665,12.980270385742188,4.61477518081665,-4.61477518081665,0.0,nan,155,779,,,,,,,
-4.454781532287598,11.044025421142578,4.614923477172852,-4.614923477172852,11.044025421142578,4.614923477172852,-4.614923477172852,,,156,784,,,,,,,
-4.454781532287598,8.36935043334961,4.6145405769348145,-4.6145405769348145,8.36935043334961,4.6145405769348145,-4.6145405769348145,,,157,789,,,,,,,
-4.454781532287598,9.037971496582031,4.6143364906311035,-4.6143364906311035,9.037971496582031,4.6143364906311035,-4.6143364906311035,,,158,794,,,,,,,
,,3.6399149894714355,-3.6399149894714355,,,,,,159,799,,,,,,,0.9775757789611816
-4.454781532287598,6.510448455810547,4.613947868347168,-4.613947868347168,6.510448455810547,4.613947868347168,-4.613947868347168,,,159,799,,,,,,,
-4.454781532287598,6.554126739501953,4.6142072677612305,-4.6142072677612305,6.554126739501953,4.6142072677612305,-4.6142072677612305,0.0,nan,160,804,,,,,,,
-4.454781532287598,12.84027099609375,4.613303184509277,-4.613303184509277,12.84027099609375,4.613303184509277,-4.613303184509277,,,161,809,34.99860763549805,0.00012123584747314453,-4.802648067474365,0.32262879610061646,34.99860763549805,0.00012123584747314453,
-4.454781532287598,8.449172973632812,4.614109039306641,-4.614109039306641,8.449172973632812,4.614109039306641,-4.614109039306641,,,162,814,,,,,,,
-4.454781532287598,9.485626220703125,4.615100860595703,-4.615100860595703,9.485626220703125,4.615100860595703,-4.615100860595703,,,163,819,,,,,,,
