log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
,,15.382359504699707,,,,,82,1649,,,,,,,-9.679007530212402,5.703351020812988,-15.382359504699707,-15.382359504699707,6.059417724609375
-5.606074333190918,4.8381805419921875,8.947806358337402,-8.947806358337402,5.364381313323975,8.947805404663086,-8.947805404663086,82,1659,,,,,,,,,,,
-5.606074333190918,4.6234130859375,9.84872055053711,-9.84872055053711,5.169272422790527,9.84872055053711,-9.84872055053711,83,1679,,,,,,,,,,,
,,16.400667190551758,,,,,84,1699,,,,,,,-10.571223258972168,5.829443454742432,-16.400667190551758,-16.400667190551758,12.624789237976074
-5.606074333190918,4.742527008056641,9.60029411315918,-9.60029411315918,5.302546977996826,9.60029411315918,-9.60029411315918,84,1699,,,,,,,,,,,
-5.606074333190918,4.783439636230469,9.737876892089844,-9.737876892089844,5.345958232879639,9.73787784576416,-9.73787784576416,85,1719,,,,,,,,,,,
-5.606074333190918,4.93621826171875,9.701763153076172,-9.701763153076172,5.41332483291626,9.701763153076172,-9.701763153076172,86,1739,,,,,,,,,,,
,,15.31840705871582,,,,,87,1749,,,,,,,-9.617977142333984,5.700430393218994,-15.31840705871582,-15.31840705871582,5.953013896942139
-5.606074333190918,4.932117462158203,9.959595680236816,-9.959595680236816,5.3951568603515625,9.959595680236816,-9.959595680236816,87,1759,,,,,,,,,,,
-5.606074333190918,4.933261871337891,9.63546371459961,-9.63546371459961,5.411016941070557,9.635462760925293,-9.635462760925293,88,1779,,,,,,,,,,,
,,16.05219268798828,,,,,89,1799,,,,,,,-10.185647964477539,5.866544723510742,-16.05219268798828,-16.05219268798828,8.99548053741455
-5.606074333190918,4.6779632568359375,9.998948097229004,-9.998948097229004,5.2029595375061035,9.998948097229004,-9.998948097229004,89,1799,,,,,,,,,,,
-5.606074333190918,4.993438720703125,9.477493286132812,-9.477493286132812,5.47216796875,9.477492332458496,-9.477492332458496,90,1819,,,,,,,,,,,
-5.606074333190918,5.230998992919922,9.807159423828125,-9.807159423828125,5.659012317657471,9.807159423828125,-9.807159423828125,91,1839,40.37818908691406,0.048165082931518555,-5.746504783630371,0.13523581624031067,40.37818908691406,0.048165082931518555,,,,,
,,15.31264591217041,,,,,92,1849,,,,,,,-9.673379898071289,5.639266014099121,-15.31264591217041,-15.31264591217041,5.882931709289551
-5.606074333190918,4.973506927490234,9.679083824157715,-9.679083824157715,5.426876068115234,9.679082870483398,-9.679082870483398,92,1859,,,,,,,,,,,
-5.606074333190918,5.213832855224609,10.03654956817627,-10.03654956817627,5.652114391326904,10.03654956817627,-10.03654956817627,93,1879,,,,,,,,,,,
,,14.979835510253906,,,,,94,1899,,,,,,,-9.049039840698242,5.930795669555664,-14.979835510253906,-14.979835510253906,9.779106140136719
-5.606074333190918,5.078792572021484,9.53087329864502,-9.53087329864502,5.513146877288818,9.530872344970703,-9.530872344970703,94,1899,,,,,,,,,,,
-5.606074333190918,4.990291595458984,10.365724563598633,-10.365724563598633,5.52735710144043,10.365724563598633,-10.365724563598633,95,1919,,,,,,,,,,,
-5.606074333190918,4.8290252685546875,9.884222984313965,-9.884222984313965,5.298099994659424,9.884222984313965,-9.884222984313965,96,1939,,,,,,,,,,,
,,15.491800308227539,,,,,97,1949,,,,,,,-9.78065299987793,5.711148738861084,-15.491800308227539,-15.491800308227539,5.800044059753418
-5.606074333190918,5.050086498260498,9.87157154083252,-9.87157154083252,5.459437847137451,9.87157154083252,-9.87157154083252,97,1959,,,,,,,,,,,
-5.606074333190918,5.120944976806641,10.315635681152344,-10.315635681152344,5.553048610687256,10.31563663482666,-10.31563663482666,98,1979,,,,,,,,,,,
,,15.809776306152344,,,,,99,1999,,,,,,,-10.130026817321777,5.679750442504883,-15.809776306152344,-15.809776306152344,9.479767799377441
-5.606074333190918,4.970740795135498,9.565924644470215,-9.565924644470215,5.45958948135376,9.565924644470215,-9.565924644470215,99,1999,,,,,,,,,,,
-5.606074333190918,4.774951934814453,9.720223426818848,-9.720223426818848,5.267353534698486,9.720223426818848,-9.720223426818848,100,2019,,,,,,,,,,,
-5.606074333190918,4.674720287322998,9.580266952514648,-9.580266952514648,5.194526195526123,9.580266952514648,-9.580266952514648,101,2039,142.74684143066406,0.04155862331390381,-5.7613139152526855,0.15004564821720123,142.74684143066406,0.04155862331390381,,,,,
,,15.201178550720215,,,,,102,2049,,,,,,,-9.341508865356445,5.859668731689453,-15.201178550720215,-15.201178550720215,5.910172939300537
-5.606074333190918,5.064678192138672,9.613041877746582,-9.613041877746582,5.483686923980713,9.613041877746582,-9.613041877746582,102,2059,,,,,,,,,,,
-5.606074333190918,5.0182342529296875,9.582351684570312,-9.582351684570312,5.466024875640869,9.582350730895996,-9.582350730895996,103,2079,,,,,,,,,,,
