log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
-5.606074333190918,4.873180389404297,9.642407417297363,-9.642407417297363,5.338551044464111,9.642406463623047,-9.642406463623047,64,1299,,,,,,,,,,,
-5.606074333190918,4.862403869628906,10.115675926208496,-10.115675926208496,5.35708475112915,10.115676879882812,-10.115676879882812,65,1319,,,,,,,,,,,
-5.606074333190918,5.5225372314453125,10.022093772888184,-10.022093772888184,5.9010796546936035,10.022093772888184,-10.022093772888184,66,1339,,,,,,,,,,,
,,16.232166290283203,,,,,67,1349,,,,,,,-10.422342300415039,5.809825420379639,-16.232166290283203,-16.232166290283203,6.317393779754639
-5.606074333190918,5.280972003936768,10.289397239685059,-10.289397239685059,5.690055847167969,10.289397239685059,-10.289397239685059,67,1359,,,,,,,,,,,
-5.606074333190918,5.282497882843018,10.802559852600098,-10.802559852600098,5.723413467407227,10.802558898925781,-10.802558898925781,68,1379,,,,,,,,,,,
,,15.901884078979492,,,,,69,1399,,,,,,,-9.717229843139648,6.18465518951416,-15.901884078979492,-15.901884078979492,13.245817184448242
-5.606074333190918,5.595874786376953,9.545798301696777,-9.545798301696777,6.021261692047119,9.545798301696777,-9.545798301696777,69,1399,,,,,,,,,,,
-5.606074333190918,5.371094226837158,9.964178085327148,-9.964178085327148,5.90924596786499,9.964178085327148,-9.964178085327148,70,1419,,,,,,,,,,,
-5.606074333190918,4.6270365715026855,9.902291297912598,-9.902291297912598,5.138828277587891,9.902290344238281,-9.902290344238281,71,1439,39.87504196166992,0.030861616134643555,-5.193902969360352,-0.41736531257629395,39.87504196166992,0.030861616134643555,,,,,
,,15.942797660827637,,,,,72,1449,,,,,,,-9.8539457321167,6.088851451873779,-15.942797660827637,-15.942797660827637,5.314592361450195
-5.606074333190918,4.9625396728515625,9.897071838378906,-9.897071838378906,5.46312952041626,9.897072792053223,-9.897072792053223,72,1459,,,,,,,,,,,
-5.606074333190918,4.922676086425781,10.118247032165527,-10.118247032165527,5.391599178314209,10.118247032165527,-10.118247032165527,73,1479,,,,,,,,,,,
,,15.526124954223633,,,,,74,1499,,,,,,,-9.351005554199219,6.175120830535889,-15.526124954223633,-15.526124954223633,9.000740051269531
-5.606074333190918,5.181884765625,10.197061538696289,-10.197061538696289,5.614721775054932,10.197060585021973,-10.197060585021973,74,1499,,,,,,,,,,,
-5.606074333190918,5.061626434326172,10.272538185119629,-10.272538185119629,5.622730731964111,10.272538185119629,-10.272538185119629,75,1519,,,,,,,,,,,
-5.606074333190918,5.300045013427734,9.539589881896973,-9.539589881896973,5.759398937225342,9.539589881896973,-9.539589881896973,76,1539,,,,,,,,,,,
,,15.732463836669922,,,,,77,1549,,,,,,,-9.559293746948242,6.173170566558838,-15.732463836669922,-15.732463836669922,6.095506191253662
-5.606074333190918,5.1300048828125,9.722490310668945,-9.722490310668945,5.634671688079834,9.722489356994629,-9.722489356994629,77,1559,,,,,,,,,,,
-5.606074333190918,4.630089282989502,10.185144424438477,-10.185144424438477,5.074329853057861,10.185145378112793,-10.185145378112793,78,1579,,,,,,,,,,,
,,16.382246017456055,,,,,79,1599,,,,,,,-10.381824493408203,6.000422477722168,-16.382246017456055,-16.382246017456055,9.680495262145996
-5.606074333190918,5.244636535644531,9.847057342529297,-9.847057342529297,5.703601837158203,9.847057342529297,-9.847057342529297,79,1599,,,,,,,,,,,
-5.606074333190918,5.299472808837891,10.455832481384277,-10.455832481384277,5.787219524383545,10.455832481384277,-10.455832481384277,80,1619,,,,,,,,,,,
-5.606074333190918,5.003166198730469,10.182548522949219,-10.182548522949219,5.461423397064209,10.182546615600586,-10.182546615600586,81,1639,141.5039825439453,0.0313645601272583,-5.19354248046875,-0.4177261292934418,141.5039825439453,0.0313645601272583,,,,,
